elapsed_ms,cpu_pct,active_workers,queue_len
21880.8,80.0,3,463
21890.9,80.0,3,463
21901.0,80.0,3,463
21911.6,80.0,3,463
21921.7,80.0,3,463
21931.8,80.0,3,463
21941.9,80.0,3,463
21952.0,80.0,3,463
21962.1,80.0,3,463
21972.2,80.0,3,463
21982.3,80.0,3,463
21992.4,80.0,3,463
22002.5,80.0,3,463
22012.5,80.0,3,463
22022.6,80.0,3,463
22032.7,80.0,3,460
22042.8,80.0,3,460
22052.9,80.0,3,460
22063.0,80.0,3,460
22073.1,80.0,3,460
22083.2,80.0,3,460
22093.2,80.0,3,460
22103.3,80.0,3,460
22113.5,80.0,3,460
22123.6,80.0,3,460
22133.7,80.0,3,460
22143.8,80.0,3,460
22153.9,80.0,3,460
22164.0,80.0,3,460
22174.1,80.0,3,460
22184.2,80.0,3,460
22194.3,80.0,3,460
22204.3,80.0,3,460
22214.4,80.0,3,460
22224.5,80.0,3,460
22234.6,70.0,2,458
22244.7,70.0,2,458
22254.8,70.0,2,458
22264.9,70.0,2,458
22275.0,70.0,2,458
22285.0,70.0,2,458
22295.1,70.0,2,458
22305.2,70.0,2,458
22315.3,70.0,2,458
22325.4,70.0,2,458
22335.4,70.0,2,458
22345.5,70.0,2,458
22355.6,70.0,2,458
22365.7,70.0,2,458
22375.8,70.0,2,458
22385.9,70.0,2,458
22396.0,70.0,2,458
22406.0,70.0,2,458
22416.1,70.0,2,458
22426.2,70.0,2,458
22436.3,90.0,4,454
22446.4,90.0,4,454
22456.5,90.0,4,454
22466.5,90.0,4,454
22476.6,90.0,4,454
22486.7,90.0,4,454
22496.8,90.0,4,454
22506.9,90.0,4,454
22516.9,90.0,4,454
22527.0,90.0,4,454
22537.1,90.0,4,454
22547.2,90.0,4,454
22557.2,90.0,4,454
22567.3,90.0,4,454
22577.4,90.0,4,454
22587.5,90.0,4,454
22597.6,90.0,4,454
22607.7,90.0,4,454
22617.7,90.0,4,454
22627.8,90.0,4,454
22637.9,95.0,7,447
22648.0,95.0,7,447
22658.0,95.0,7,447
22668.1,95.0,7,447
22678.2,95.0,7,447
22688.2,95.0,7,447
22698.3,95.0,7,447
22708.4,95.0,7,447
22718.5,95.0,7,447
22728.5,95.0,7,447
22738.6,95.0,7,447
22748.7,95.0,7,447
22758.8,95.0,7,447
22768.9,95.0,7,447
22778.9,95.0,7,447
22789.0,95.0,7,447
22799.1,95.0,7,447
22809.2,95.0,7,447
22819.2,95.0,7,447
22829.3,95.0,7,447
22839.4,70.0,7,440
22849.5,70.0,7,440
22859.6,70.0,7,440
22869.7,70.0,7,440
22879.8,70.0,7,440
22889.9,70.0,7,440
22899.9,70.0,7,440
22910.0,70.0,7,440
22920.1,70.0,7,440
22930.2,70.0,7,440
22940.3,70.0,7,440
22950.4,70.0,7,440
22960.4,70.0,7,440
22970.5,70.0,7,440
22980.6,70.0,7,440
22990.7,70.0,7,440
23000.8,70.0,7,440
23010.8,70.0,7,440
23020.9,70.0,7,440
23031.0,80.0,3,437
23041.1,80.0,3,437
23062.5,80.0,3,437
23072.6,80.0,3,437
23082.7,80.0,3,437
23092.8,80.0,3,437
23102.9,80.0,3,437
23113.0,80.0,3,437
23123.5,80.0,3,437
23133.6,80.0,3,437
23143.7,80.0,3,437
23153.8,80.0,3,437
23164.2,80.0,3,437
23174.2,80.0,3,437
23184.3,80.0,3,437
23194.4,80.0,3,437
23204.5,80.0,3,437
23214.6,80.0,3,437
23224.6,80.0,3,437
23234.7,100.0,5,432
23244.8,100.0,5,432
23254.9,100.0,5,432
23265.0,100.0,5,432
23275.0,100.0,5,432
23285.1,100.0,5,432
23295.2,100.0,5,432
23305.3,100.0,5,432
23315.4,100.0,5,432
23325.4,100.0,5,432
23335.5,100.0,5,432
23345.6,100.0,5,432
23355.7,100.0,5,432
23365.8,100.0,5,432
23375.9,100.0,5,432
23386.0,100.0,5,432
23396.1,100.0,5,432
23406.2,100.0,5,432
23416.2,100.0,5,432
23426.3,100.0,5,432
23436.4,100.0,5,427
23446.5,100.0,5,427
23456.5,100.0,5,427
23466.6,100.0,5,427
23476.7,100.0,5,427
23486.8,100.0,5,427
23496.9,100.0,5,427
23506.9,100.0,5,427
23517.0,100.0,5,427
23527.1,100.0,5,427
23537.2,100.0,5,427
23547.3,100.0,5,427
23557.4,100.0,5,427
23567.5,100.0,5,427
23577.6,100.0,5,427
23587.6,100.0,5,427
23597.7,100.0,5,427
23607.8,100.0,5,427
23617.9,100.0,5,427
23628.0,100.0,5,427
23638.1,80.0,8,419
23648.2,80.0,8,419
23658.2,80.0,8,419
23668.3,80.0,8,419
23678.4,80.0,8,419
23688.5,80.0,8,419
23699.6,80.0,8,419
23709.7,80.0,8,419
23719.8,80.0,8,419
23729.9,80.0,8,419
23739.9,80.0,8,419
23750.0,80.0,8,419
23760.0,80.0,8,419
23770.1,80.0,8,419
23780.2,80.0,8,419
23790.3,80.0,8,419
23800.4,80.0,8,419
23810.5,80.0,8,419
23820.5,80.0,8,419
23830.6,80.0,8,419
23840.7,75.0,5,414
23850.8,75.0,5,414
23860.9,75.0,5,414
23871.0,75.0,5,414
23881.0,75.0,5,414
23891.1,75.0,5,414
23901.2,75.0,5,414
23911.3,75.0,5,414
23921.4,75.0,5,414
23931.4,75.0,5,414
23941.5,75.0,5,414
23951.6,75.0,5,414
23961.7,75.0,5,414
23971.8,75.0,5,414
23981.9,75.0,5,414
23992.0,75.0,5,414
24002.0,75.0,5,414
24012.1,75.0,5,414
24022.2,75.0,5,414
24032.3,80.0,3,411
24042.4,80.0,3,411
24052.5,80.0,3,411
24062.6,80.0,3,411
24072.7,80.0,3,411
24082.8,80.0,3,411
24092.8,80.0,3,411
24102.9,80.0,3,411
24113.0,80.0,3,411
24123.1,80.0,3,411
24133.1,80.0,3,411
24143.2,80.0,3,411
24153.3,80.0,3,411
24163.4,80.0,3,411
24173.4,80.0,3,411
24183.5,80.0,3,411
24193.6,80.0,3,411
24203.7,80.0,3,411
24214.2,80.0,3,411
24224.3,80.0,3,411
24234.4,90.0,4,407
24244.4,90.0,4,407
24256.4,90.0,4,407
24266.5,90.0,4,407
24276.5,90.0,4,407
24286.6,90.0,4,407
24296.7,90.0,4,407
24306.8,90.0,4,407
24316.9,90.0,4,407
24327.0,90.0,4,407
24337.1,90.0,4,407
24347.1,90.0,4,407
24357.2,90.0,4,407
24367.3,90.0,4,407
24377.4,90.0,4,407
24387.5,90.0,4,407
24397.6,90.0,4,407
24407.6,90.0,4,407
24417.7,90.0,4,407
24427.8,90.0,4,407
24437.9,95.0,7,400
24447.9,95.0,7,400
24458.0,95.0,7,400
24468.1,95.0,7,400
24478.1,95.0,7,400
24488.2,95.0,7,400
24498.3,95.0,7,400
24508.4,95.0,7,400
24518.4,95.0,7,400
24528.5,95.0,7,400
24538.7,95.0,7,400
24548.8,95.0,7,400
24558.8,95.0,7,400
24568.9,95.0,7,400
24579.0,95.0,7,400
24589.1,95.0,7,400
24599.1,95.0,7,400
24609.2,95.0,7,400
24619.3,95.0,7,400
24629.4,95.0,7,400
24639.5,100.0,5,395
24649.5,100.0,5,395
24659.6,100.0,5,395
24669.7,100.0,5,395
24679.8,100.0,5,395
24689.9,100.0,5,395
24699.9,100.0,5,395
24710.0,100.0,5,395
24720.1,100.0,5,395
24730.1,100.0,5,395
24740.2,100.0,5,395
24750.3,100.0,5,395
24760.4,100.0,5,395
24770.4,100.0,5,395
24780.5,100.0,5,395
24790.6,100.0,5,395
24800.7,100.0,5,395
24810.7,100.0,5,395
24820.8,100.0,5,395
24830.9,100.0,5,395
24841.0,90.0,4,391
24851.0,90.0,4,391
24861.1,90.0,4,391
24871.2,90.0,4,391
24881.3,90.0,4,391
24891.4,90.0,4,391
24901.4,90.0,4,391
24911.5,90.0,4,391
24921.6,90.0,4,391
24931.6,90.0,4,391
24941.7,90.0,4,391
24951.8,90.0,4,391
24961.9,90.0,4,391
24972.0,90.0,4,391
24982.0,90.0,4,391
24992.1,90.0,4,391
25002.2,90.0,4,391
25012.3,90.0,4,391
25022.3,90.0,4,391
25032.5,80.0,3,388
25042.6,80.0,3,388
25052.6,80.0,3,388
25062.7,80.0,3,388
25072.8,80.0,3,388
25082.9,80.0,3,388
25093.0,80.0,3,388
25103.1,80.0,3,388
25113.2,80.0,3,388
25123.2,80.0,3,388
25133.3,80.0,3,388
25143.4,80.0,3,388
25153.6,80.0,3,388
25163.7,80.0,3,388
25173.7,80.0,3,388
25185.4,80.0,3,388
25195.4,80.0,3,388
25205.5,80.0,3,388
25215.6,80.0,3,388
25225.6,80.0,3,388
25235.7,80.0,3,385
25246.5,80.0,3,385
25256.6,80.0,3,385
25266.7,80.0,3,385
25276.8,80.0,3,385
25286.8,80.0,3,385
25296.9,80.0,3,385
25307.0,80.0,3,385
25317.1,80.0,3,385
25327.1,80.0,3,385
25337.2,80.0,3,385
25347.3,80.0,3,385
25357.4,80.0,3,385
25367.4,80.0,3,385
25377.5,80.0,3,385
25387.6,80.0,3,385
25397.7,80.0,3,385
25407.7,80.0,3,385
25417.8,80.0,3,385
25427.9,80.0,3,385
25438.0,100.0,5,380
25448.1,100.0,5,380
25458.2,100.0,5,380
25468.3,100.0,5,380
25478.3,100.0,5,380
25488.4,100.0,5,380
25498.5,100.0,5,380
25508.6,100.0,5,380
25518.7,100.0,5,380
25528.7,100.0,5,380
25539.5,100.0,5,380
25549.6,100.0,5,380
25559.6,100.0,5,380
25569.7,100.0,5,380
25579.8,100.0,5,380
25589.9,100.0,5,380
25599.9,100.0,5,380
25610.0,100.0,5,380
25620.1,100.0,5,380
25630.2,100.0,5,380
25640.2,75.0,5,375
25650.3,75.0,5,375
25660.4,75.0,5,375
25670.5,75.0,5,375
25680.8,75.0,5,375
25690.9,75.0,5,375
25701.0,75.0,5,375
25711.0,75.0,5,375
25721.1,75.0,5,375
25731.2,75.0,5,375
25741.3,75.0,5,375
25751.4,75.0,5,375
25761.5,75.0,5,375
25771.6,75.0,5,375
25781.7,75.0,5,375
25791.7,75.0,5,375
25801.8,75.0,5,375
25811.9,75.0,5,375
25822.0,75.0,5,375
25832.1,75.0,5,375
25842.2,100.0,5,370
25852.3,100.0,5,370
25862.4,100.0,5,370
25872.5,100.0,5,370
25882.5,100.0,5,370
25892.6,100.0,5,370
25902.7,100.0,5,370
25912.8,100.0,5,370
25922.9,100.0,5,370
25933.0,100.0,5,370
25943.0,100.0,5,370
25953.1,100.0,5,370
25963.2,100.0,5,370
25973.3,100.0,5,370
25983.3,100.0,5,370
25993.4,100.0,5,370
26003.5,100.0,5,370
26013.6,100.0,5,370
26023.6,100.0,5,370
26033.7,95.0,7,363
26043.8,95.0,7,363
26053.9,95.0,7,363
26064.0,95.0,7,363
26074.0,95.0,7,363
26084.1,95.0,7,363
26094.2,95.0,7,363
26104.3,95.0,7,363
26114.5,95.0,7,363
26124.5,95.0,7,363
26134.6,95.0,7,363
26144.7,95.0,7,363
26154.8,95.0,7,363
26164.9,95.0,7,363
26175.0,95.0,7,363
26185.0,95.0,7,363
26195.1,95.0,7,363
26205.2,95.0,7,363
26215.3,95.0,7,363
26225.3,95.0,7,363
26235.4,70.0,7,356
26245.5,70.0,7,356
26255.6,70.0,7,356
26265.7,70.0,7,356
26275.8,70.0,7,356
26285.9,70.0,7,356
26295.9,70.0,7,356
26306.0,70.0,7,356
26316.1,70.0,7,356
26326.2,70.0,7,356
26336.3,70.0,7,356
26346.3,70.0,7,356
26356.4,70.0,7,356
26366.5,70.0,7,356
26376.6,70.0,7,356
26386.6,70.0,7,356
26396.7,70.0,7,356
26406.8,70.0,7,356
26416.9,70.0,7,356
26427.0,70.0,7,356
26437.0,100.0,5,351
26447.1,100.0,5,351
26457.2,100.0,5,351
26467.3,100.0,5,351
26477.3,100.0,5,351
26487.4,100.0,5,351
26497.5,100.0,5,351
26507.6,100.0,5,351
26517.7,100.0,5,351
26527.7,100.0,5,351
26537.8,100.0,5,351
26547.9,100.0,5,351
26558.0,100.0,5,351
26568.0,100.0,5,351
26578.1,100.0,5,351
26588.2,100.0,5,351
26598.3,100.0,5,351
26608.4,100.0,5,351
26618.5,100.0,5,351
26628.5,100.0,5,351
26638.6,80.0,8,343
26648.7,80.0,8,343
26658.7,80.0,8,343
26668.8,80.0,8,343
26678.9,80.0,8,343
26689.0,80.0,8,343
26699.0,80.0,8,343
26709.1,80.0,8,343
26719.2,80.0,8,343
26729.3,80.0,8,343
26739.3,80.0,8,343
26749.4,80.0,8,343
26759.6,80.0,8,343
26769.7,80.0,8,343
26779.8,80.0,8,343
26789.9,80.0,8,343
26800.0,80.0,8,343
26810.1,80.0,8,343
26820.2,80.0,8,343
26830.3,80.0,8,343
26840.3,95.0,7,336
26850.4,95.0,7,336
26860.5,95.0,7,336
26870.6,95.0,7,336
26880.7,95.0,7,336
26890.7,95.0,7,336
26900.8,95.0,7,336
26910.9,95.0,7,336
26921.0,95.0,7,336
26931.0,95.0,7,336
26941.1,95.0,7,336
26951.2,95.0,7,336
26961.3,95.0,7,336
26971.3,95.0,7,336
26981.4,95.0,7,336
26991.5,95.0,7,336
27001.6,95.0,7,336
27011.7,95.0,7,336
27021.8,95.0,7,336
27031.8,95.0,7,336
27041.9,80.0,3,333
27052.0,80.0,3,333
27062.1,80.0,3,333
27072.1,80.0,3,333
27082.2,80.0,3,333
27092.3,80.0,3,333
27102.4,80.0,3,333
27112.4,80.0,3,333
27122.5,80.0,3,333
27132.6,80.0,3,333
27142.7,80.0,3,333
27152.7,80.0,3,333
27162.8,80.0,3,333
27172.9,80.0,3,333
27183.0,80.0,3,333
27193.0,80.0,3,333
27203.1,80.0,3,333
27213.2,80.0,3,333
27223.3,80.0,3,333
27233.3,80.0,3,333
27243.5,95.0,7,326
27258.4,95.0,7,326
27268.5,95.0,7,326
27279.1,95.0,7,326
27289.2,95.0,7,326
27299.3,95.0,7,326
27309.4,95.0,7,326
27319.5,95.0,7,326
27329.5,95.0,7,326
27339.6,95.0,7,326
27349.9,95.0,7,326
27360.0,95.0,7,326
27370.0,95.0,7,326
27380.1,95.0,7,326
27390.2,95.0,7,326
27400.3,95.0,7,326
27410.4,95.0,7,326
27420.4,95.0,7,326
27430.5,95.0,7,326
27440.6,75.0,5,321
27450.7,75.0,5,321
27460.7,75.0,5,321
27470.8,75.0,5,321
27480.9,75.0,5,321
27491.0,75.0,5,321
27501.0,75.0,5,321
27511.1,75.0,5,321
27521.2,75.0,5,321
27531.2,75.0,5,321
27541.3,75.0,5,321
27551.4,75.0,5,321
27561.5,75.0,5,321
27571.5,75.0,5,321
27581.6,75.0,5,321
27591.7,75.0,5,321
27601.8,75.0,5,321
27611.9,75.0,5,321
27621.9,75.0,5,321
27632.0,75.0,5,321
27642.1,100.0,5,316
27652.1,100.0,5,316
27662.2,100.0,5,316
27672.3,100.0,5,316
27682.4,100.0,5,316
27692.5,100.0,5,316
27702.5,100.0,5,316
27712.6,100.0,5,316
27722.7,100.0,5,316
27732.7,100.0,5,316
27742.8,100.0,5,316
27752.9,100.0,5,316
27763.0,100.0,5,316
27773.1,100.0,5,316
27783.1,100.0,5,316
27794.2,100.0,5,316
27804.3,100.0,5,316
27814.4,100.0,5,316
27824.4,100.0,5,316
27834.5,100.0,5,316
27844.6,90.0,4,312
27854.7,90.0,4,312
27864.8,90.0,4,312
27874.9,90.0,4,312
27885.0,90.0,4,312
27895.1,90.0,4,312
27905.1,90.0,4,312
27915.2,90.0,4,312
27925.3,90.0,4,312
27935.3,90.0,4,312
27945.4,90.0,4,312
27955.5,90.0,4,312
27965.6,90.0,4,312
27975.7,90.0,4,312
27985.8,90.0,4,312
27995.9,90.0,4,312
28006.0,90.0,4,312
28016.1,90.0,4,312
28026.1,90.0,4,312
28036.2,100.0,5,307
28046.3,100.0,5,307
28056.4,100.0,5,307
28067.6,100.0,5,307
28077.7,100.0,5,307
28087.8,100.0,5,307
28097.9,100.0,5,307
28107.9,100.0,5,307
28118.0,100.0,5,307
28128.1,100.0,5,307
28138.2,100.0,5,307
28148.2,100.0,5,307
28158.3,100.0,5,307
28168.5,100.0,5,307
28178.6,100.0,5,307
28188.6,100.0,5,307
28198.7,100.0,5,307
28208.8,100.0,5,307
28218.9,100.0,5,307
28228.9,100.0,5,307
28239.0,85.0,6,301
28249.1,85.0,6,301
28259.2,85.0,6,301
28269.2,85.0,6,301
28279.3,85.0,6,301
28289.4,85.0,6,301
28299.5,85.0,6,301
28309.5,85.0,6,301
28319.6,85.0,6,301
28329.7,85.0,6,301
28339.8,85.0,6,301
28349.8,85.0,6,301
28359.9,85.0,6,301
28370.0,85.0,6,301
28380.1,85.0,6,301
28390.2,85.0,6,301
28400.2,85.0,6,301
28410.3,85.0,6,301
28420.4,85.0,6,301
28430.5,85.0,6,301
28440.5,75.0,5,296
28450.6,75.0,5,296
28460.7,75.0,5,296
28470.8,75.0,5,296
28480.8,75.0,5,296
28490.9,75.0,5,296
28501.0,75.0,5,296
28511.1,75.0,5,296
28521.2,75.0,5,296
28531.2,75.0,5,296
28541.3,75.0,5,296
28551.4,75.0,5,296
28561.4,75.0,5,296
28571.5,75.0,5,296
28581.6,75.0,5,296
28591.7,75.0,5,296
28601.8,75.0,5,296
28611.8,75.0,5,296
28621.9,75.0,5,296
28632.0,75.0,5,296
28642.1,100.0,5,291
28652.1,100.0,5,291
28662.2,100.0,5,291
28672.3,100.0,5,291
28682.3,100.0,5,291
28692.4,100.0,5,291
28702.5,100.0,5,291
28712.6,100.0,5,291
28722.7,100.0,5,291
28733.2,100.0,5,291
28743.3,100.0,5,291
28753.4,100.0,5,291
28763.5,100.0,5,291
28773.5,100.0,5,291
28783.6,100.0,5,291
28793.7,100.0,5,291
28803.8,100.0,5,291
28813.9,100.0,5,291
28823.9,100.0,5,291
28834.0,100.0,5,291
28844.1,85.0,6,285
28854.2,85.0,6,285
28864.3,85.0,6,285
28874.4,85.0,6,285
28884.4,85.0,6,285
28894.5,85.0,6,285
28904.6,85.0,6,285
28914.7,85.0,6,285
28924.7,85.0,6,285
28934.8,85.0,6,285
28944.9,85.0,6,285
28955.0,85.0,6,285
28965.1,85.0,6,285
28975.1,85.0,6,285
28985.2,85.0,6,285
28995.3,85.0,6,285
29005.4,85.0,6,285
29015.4,85.0,6,285
29025.5,85.0,6,285
29035.6,85.0,6,285
29045.7,95.0,7,278
29055.8,95.0,7,278
29065.8,95.0,7,278
29075.9,95.0,7,278
29086.0,95.0,7,278
29096.1,95.0,7,278
29106.2,95.0,7,278
29116.3,95.0,7,278
29126.4,95.0,7,278
29136.4,95.0,7,278
29146.5,95.0,7,278
29156.6,95.0,7,278
29166.7,95.0,7,278
29176.8,95.0,7,278
29186.9,95.0,7,278
29196.9,95.0,7,278
29207.0,95.0,7,278
29217.1,95.0,7,278
29227.2,95.0,7,278
29237.3,100.0,5,273
29247.4,100.0,5,273
29257.6,100.0,5,273
29267.7,100.0,5,273
29277.7,100.0,5,273
29288.1,100.0,5,273
29298.1,100.0,5,273
29308.2,100.0,5,273
29318.3,100.0,5,273
29328.4,100.0,5,273
29340.3,100.0,5,273
29350.4,100.0,5,273
29360.4,100.0,5,273
29370.5,100.0,5,273
29380.6,100.0,5,273
29390.6,100.0,5,273
29401.6,100.0,5,273
29411.7,100.0,5,273
29421.8,100.0,5,273
29431.8,100.0,5,273
29442.7,95.0,7,266
29452.8,95.0,7,266
29462.8,95.0,7,266
29472.9,95.0,7,266
29483.0,95.0,7,266
29494.1,95.0,7,266
29504.2,95.0,7,266
29514.3,95.0,7,266
29524.4,95.0,7,266
29534.4,95.0,7,266
29544.5,95.0,7,266
29554.6,95.0,7,266
29564.6,95.0,7,266
29574.7,95.0,7,266
29584.8,95.0,7,266
29594.9,95.0,7,266
29605.0,95.0,7,266
29615.0,95.0,7,266
29625.1,95.0,7,266
29635.2,95.0,7,266
29645.3,75.0,5,261
29655.3,75.0,5,261
29665.4,75.0,5,261
29675.5,75.0,5,261
29685.6,75.0,5,261
29695.7,75.0,5,261
29705.9,75.0,5,261
29716.0,75.0,5,261
29726.1,75.0,5,261
29736.1,75.0,5,261
29746.2,75.0,5,261
29756.3,75.0,5,261
29766.4,75.0,5,261
29776.4,75.0,5,261
29786.5,75.0,5,261
29796.6,75.0,5,261
29806.7,75.0,5,261
29816.8,75.0,5,261
29826.8,75.0,5,261
29836.9,75.0,5,261
29847.0,75.0,5,256
29857.1,75.0,5,256
29867.1,75.0,5,256
29877.2,75.0,5,256
29887.3,75.0,5,256
29897.4,75.0,5,256
29907.4,75.0,5,256
29918.2,75.0,5,256
29928.3,75.0,5,256
29938.4,75.0,5,256
29948.5,75.0,5,256
29958.5,75.0,5,256
29968.6,75.0,5,256
29978.7,75.0,5,256
29988.8,75.0,5,256
29998.9,75.0,5,256
30008.9,75.0,5,256
30019.0,75.0,5,256
30029.1,75.0,5,256
30039.2,100.0,5,251
30049.3,100.0,5,251
30059.4,100.0,5,251
30069.5,100.0,5,251
30079.6,100.0,5,251
30089.6,100.0,5,251
30099.7,100.0,5,251
30109.8,100.0,5,251
30119.9,100.0,5,251
30130.0,100.0,5,251
30140.1,100.0,5,251
30150.2,100.0,5,251
30160.2,100.0,5,251
30170.3,100.0,5,251
30180.4,100.0,5,251
30190.5,100.0,5,251
30200.5,100.0,5,251
30210.6,100.0,5,251
30220.7,100.0,5,251
30230.8,100.0,5,251
30240.8,100.0,5,246
30250.9,100.0,5,246
30261.0,100.0,5,246
30271.1,100.0,5,246
30281.2,100.0,5,246
30291.3,100.0,5,246
30301.4,100.0,5,246
30311.4,100.0,5,246
30321.5,100.0,5,246
30331.6,100.0,5,246
30341.7,100.0,5,246
30351.8,100.0,5,246
30361.9,100.0,5,246
30372.0,100.0,5,246
30382.1,100.0,5,246
30392.1,100.0,5,246
30402.2,100.0,5,246
30412.3,100.0,5,246
30422.4,100.0,5,246
30432.5,100.0,5,246
30442.6,95.0,7,239
30452.7,95.0,7,239
30462.8,95.0,7,239
30472.9,95.0,7,239
30483.0,95.0,7,239
30493.1,95.0,7,239
30503.2,95.0,7,239
30513.3,95.0,7,239
30523.3,95.0,7,239
30533.4,95.0,7,239
30543.5,95.0,7,239
30553.6,95.0,7,239
30563.7,95.0,7,239
30573.8,95.0,7,239
30583.9,95.0,7,239
30593.9,95.0,7,239
30604.0,95.0,7,239
30614.1,95.0,7,239
30624.1,95.0,7,239
30634.2,95.0,7,239
30644.3,85.0,6,233
30654.4,85.0,6,233
30664.5,85.0,6,233
30674.6,85.0,6,233
30684.6,85.0,6,233
30694.7,85.0,6,233
30704.8,85.0,6,233
30714.9,85.0,6,233
30725.0,85.0,6,233
30735.0,85.0,6,233
30745.1,85.0,6,233
30755.2,85.0,6,233
30765.3,85.0,6,233
30775.3,85.0,6,233
30785.4,85.0,6,233
30795.5,85.0,6,233
30805.6,85.0,6,233
30815.6,85.0,6,233
30825.7,85.0,6,233
30835.8,85.0,6,233
30845.9,80.0,3,230
30855.9,80.0,3,230
30866.0,80.0,3,230
30876.1,80.0,3,230
30886.1,80.0,3,230
30896.2,80.0,3,230
30906.3,80.0,3,230
30916.4,80.0,3,230
30926.5,80.0,3,230
30936.5,80.0,3,230
30946.6,80.0,3,230
30956.7,80.0,3,230
30966.8,80.0,3,230
30976.9,80.0,3,230
30987.0,80.0,3,230
30997.1,80.0,3,230
31007.1,80.0,3,230
31017.2,80.0,3,230
31027.3,80.0,3,230
31037.4,80.0,3,230
31047.4,100.0,5,225
31057.5,100.0,5,225
31067.6,100.0,5,225
31077.7,100.0,5,225
31087.8,100.0,5,225
31097.8,100.0,5,225
31107.9,100.0,5,225
31118.0,100.0,5,225
31128.1,100.0,5,225
31138.2,100.0,5,225
31148.3,100.0,5,225
31158.4,100.0,5,225
31168.4,100.0,5,225
31178.5,100.0,5,225
31188.6,100.0,5,225
31198.7,100.0,5,225
31208.7,100.0,5,225
31218.8,100.0,5,225
31228.9,100.0,5,225
31239.0,75.0,5,220
31249.1,75.0,5,220
31259.2,75.0,5,220
31269.3,75.0,5,220
31279.4,75.0,5,220
31289.4,75.0,5,220
31299.5,75.0,5,220
31309.6,75.0,5,220
31319.9,75.0,5,220
31330.0,75.0,5,220
31340.1,75.0,5,220
31350.2,75.0,5,220
31360.2,75.0,5,220
31370.8,75.0,5,220
31382.6,75.0,5,220
31392.7,75.0,5,220
31406.7,75.0,5,220
31416.7,75.0,5,220
31426.8,75.0,5,220
31436.9,75.0,5,220
31446.9,75.0,5,215
31457.0,75.0,5,215
31467.1,75.0,5,215
31477.2,75.0,5,215
31487.2,75.0,5,215
31497.3,75.0,5,215
31507.4,75.0,5,215
31517.5,75.0,5,215
31527.6,75.0,5,215
31537.7,75.0,5,215
31547.8,75.0,5,215
31557.9,75.0,5,215
31568.0,75.0,5,215
31578.0,75.0,5,215
31588.1,75.0,5,215
31598.2,75.0,5,215
31608.3,75.0,5,215
31618.3,75.0,5,215
31628.4,75.0,5,215
31638.5,75.0,5,215
31648.5,100.0,5,210
31658.6,100.0,5,210
31668.7,100.0,5,210
31678.7,100.0,5,210
31688.8,100.0,5,210
31698.9,100.0,5,210
31709.0,100.0,5,210
31719.1,100.0,5,210
31729.1,100.0,5,210
31739.2,100.0,5,210
31749.3,100.0,5,210
31759.4,100.0,5,210
31769.5,100.0,5,210
31779.5,100.0,5,210
31789.6,100.0,5,210
31799.7,100.0,5,210
31809.8,100.0,5,210
31819.9,100.0,5,210
31830.0,100.0,5,210
31840.1,100.0,5,205
31850.2,100.0,5,205
31860.2,100.0,5,205
31870.3,100.0,5,205
31880.4,100.0,5,205
31890.5,100.0,5,205
31900.6,100.0,5,205
31910.6,100.0,5,205
31920.7,100.0,5,205
31930.8,100.0,5,205
31940.8,100.0,5,205
31950.9,100.0,5,205
31961.0,100.0,5,205
31971.1,100.0,5,205
31981.2,100.0,5,205
31991.3,100.0,5,205
32001.3,100.0,5,205
32011.4,100.0,5,205
32021.5,100.0,5,205
32031.5,100.0,5,205
32041.6,85.0,6,199
32051.7,85.0,6,199
32061.8,85.0,6,199
32071.9,85.0,6,199
32082.0,85.0,6,199
32092.1,85.0,6,199
32102.2,85.0,6,199
32112.2,85.0,6,199
32122.3,85.0,6,199
32132.4,85.0,6,199
32142.5,85.0,6,199
32152.5,85.0,6,199
32162.7,85.0,6,199
32172.7,85.0,6,199
32182.8,85.0,6,199
32192.9,85.0,6,199
32203.0,85.0,6,199
32213.1,85.0,6,199
32223.1,85.0,6,199
32233.2,85.0,6,199
32243.3,80.0,3,196
32253.5,80.0,3,196
32263.6,80.0,3,196
32273.6,80.0,3,196
32283.7,80.0,3,196
32293.8,80.0,3,196
32303.9,80.0,3,196
32313.9,80.0,3,196
32324.0,80.0,3,196
32334.1,80.0,3,196
32344.2,80.0,3,196
32354.3,80.0,3,196
32364.3,80.0,3,196
32374.4,80.0,3,196
32384.5,80.0,3,196
32394.6,80.0,3,196
32404.7,80.0,3,196
32414.7,80.0,3,196
32424.8,80.0,3,196
32434.9,80.0,3,196
32445.0,80.0,3,193
32455.1,80.0,3,193
32465.1,80.0,3,193
32475.2,80.0,3,193
32485.3,80.0,3,193
32495.4,80.0,3,193
32505.5,80.0,3,193
32515.5,80.0,3,193
32525.6,80.0,3,193
32535.7,80.0,3,193
32545.8,80.0,3,193
32555.9,80.0,3,193
32565.9,80.0,3,193
32576.0,80.0,3,193
32586.1,80.0,3,193
32596.2,80.0,3,193
32606.2,80.0,3,193
32616.3,80.0,3,193
32626.4,80.0,3,193
32636.5,80.0,3,193
32646.5,95.0,7,186
32656.6,95.0,7,186
32666.7,95.0,7,186
32676.8,95.0,7,186
32686.9,95.0,7,186
32696.9,95.0,7,186
32707.0,95.0,7,186
32717.1,95.0,7,186
32727.2,95.0,7,186
32737.3,95.0,7,186
32747.3,95.0,7,186
